quarter,year,quarter_num,house_sales,hpi,house_stock,residential_investment,ocr,cpi,gdp,hpi_growth,hpi_growth_lag1,hpi_growth_lag2,hpi_growth_lag3,hpi_growth_lag4,hpi_growth_lag16,hpi_growth_rolling_mean_1y,hpi_growth_rolling_mean_4y,hpi_growth_rolling_mean_10y,hpi_growth_diff_lag1_minus_lag2,hpi_growth_diff_lag1_minus_lag4,hpi_growth_ratio_lag1_over_lag2,hpi_growth_ratio_lag1_over_lag4,house_sales_lag1,house_sales_lag2,house_sales_lag3,house_sales_lag4,house_sales_lag16,house_sales_rolling_mean_1y,house_sales_rolling_mean_4y,house_sales_rolling_mean_10y,house_sales_diff_lag1_minus_lag2,house_sales_diff_lag1_minus_lag4,house_sales_ratio_lag1_over_lag2,house_sales_ratio_lag1_over_lag4,hpi_rolling_mean_1y,hpi_rolling_mean_4y,hpi_rolling_mean_10y,house_stock_rolling_mean_1y,house_stock_rolling_mean_4y,house_stock_rolling_mean_10y,residential_investment_rolling_mean_1y,residential_investment_rolling_mean_4y,residential_investment_rolling_mean_10y,ocr_rolling_mean_1y,ocr_rolling_mean_4y,ocr_rolling_mean_10y,cpi_rolling_mean_1y,cpi_rolling_mean_4y,cpi_rolling_mean_10y,gdp_rolling_mean_1y,gdp_rolling_mean_4y,gdp_rolling_mean_10y,covid_lockdown_2020q2_q3,reopening_supply_2021q2_2022q4
2013-09-30,2013,Q3,24650.0,1697.0,708146.0,3094,2.5,966.0,57667,3.16109422492401,2.23741454319453,2.35368956743003,2.01168072680078,2.05298013245032,2.20326936744848,2.16394124246891,0.987360528402388,1.6278263098162,-0.116275024235502,0.184434410744205,0.950598827541025,1.08983740652379,25385.0,24777.0,24593.0,22105.0,22160.0,24215.0,20639.8125,25801.0,608.0,3280.0,1.02453888687089,1.14838271884189,1591.75,1496.1875,1380.8,664510.75,622436.375,556624.225,2845.5,2427.25,2731.425,2.5,2.584375,4.983,956.25,931.6875,861.325,54490.25,51536.5625,46178.925,0,0
2013-12-31,2013,Q4,23279.0,1715.0,718719.0,3241,2.5,970.0,61347,1.06069534472599,3.16109422492401,2.23741454319453,2.35368956743003,2.01168072680078,2.08623087621698,2.44096976558734,1.04722458199461,1.51454597313161,0.923679681729483,1.14941349812323,1.41283350219521,1.57136974213158,24650.0,25385.0,24777.0,24593.0,21019.0,24851.25,20795.4375,25419.5,-735.0,57.0,0.971045893244042,1.00231773268816,1630.75,1512.375,1399.775,681009.0,629542.5625,565852.875,2963.0,2481.75,2726.775,2.5,2.584375,4.919,959.5,936.4375,866.775,55492.75,52210.3125,46747.7,0,0
2014-03-31,2014,Q1,22417.0,1734.0,724665.0,3205,2.55,973.0,56239,1.10787172011662,1.06069534472599,3.16109422492401,2.23741454319453,2.35368956743003,0.0681198910081671,2.20322342006864,0.983128611276422,1.37581815419112,-2.10039888019802,-1.29299422270404,0.335546892706588,0.4506521842998,23279.0,24650.0,25385.0,24777.0,18662.0,24522.75,20936.6875,25012.7,-1371.0,-1498.0,0.944381338742393,0.939540703071397,1666.5,1527.8125,1417.65,696821.75,636594.125,574570.85,3051.75,2538.0625,2726.05,2.5,2.584375,4.8565,963.25,941.25,872.2,56514.0,52853.125,47329.175,0,0
2014-06-30,2014,Q2,21939.0,1749.0,735586.0,3343,2.99,975.0,57630,0.865051903114189,1.10787172011662,1.06069534472599,3.16109422492401,2.23741454319453,-0.953029271613337,1.89176895824029,1.0481131005957,1.30101494719404,0.0471763753906229,-1.12954282307791,1.04447683835438,0.495157110463233,22417.0,23279.0,24650.0,25385.0,17665.0,23932.75,21171.375,24652.025,-862.0,-2968.0,0.962970917994759,0.883080559385464,1697.75,1544.375,1434.975,710091.5,643844.5625,583012.475,3138.0,2608.25,2734.125,2.5125,2.5875,4.79075,967.0,946.0625,877.575,57293.5,53421.5,47846.2,0,0
2014-09-30,2014,Q3,21438.0,1778.0,744959.0,3403,3.44,976.0,60549,1.65809033733562,0.865051903114189,1.10787172011662,1.06069534472599,3.16109422492401,-0.687285223367695,1.5486782982202,1.16174317401617,1.26260282018016,-0.242819817002426,-2.29604232180982,0.780823165179388,0.27365584242747,21939.0,22417.0,23279.0,24650.0,15677.0,23071.25,21438.5,24344.425,-478.0,-2711.0,0.978676896997814,0.890020283975659,1723.75,1562.75,1452.05,721779.0,652110.25,591502.125,3220.75,2667.0,2733.375,2.635,2.614375,4.72825,971.0,950.9375,882.875,58220.75,54081.5,48378.7,0,0
2014-12-31,2014,Q4,26605.0,1835.0,767986.0,3466,3.5,978.0,63972,3.2058492688414,1.65809033733562,0.865051903114189,1.10787172011662,1.06069534472599,-0.069204152249136,1.1729273263231,1.30832914656013,1.2454246846173,0.793038434221427,0.597394992609623,1.91675242995997,1.56321072358807,21438.0,21939.0,22417.0,23279.0,16327.0,22268.25,21798.5625,24125.1,-501.0,-1841.0,0.977163954601395,0.92091584690064,1744.0,1583.5625,1469.225,730982.25,661117.0,599801.1,3298.0,2734.1875,2736.05,2.87,2.646875,4.66475,973.5,955.4375,888.1,58941.25,54786.3125,48924.375,0,0
2015-03-31,2015,Q1,26645.0,1892.0,791166.0,3373,3.5,975.0,58798,3.10626702997274,3.2058492688414,1.65809033733562,0.865051903114189,1.10787172011662,0.207756232686984,1.70921580735195,1.51301998537829,1.24766074218618,1.54775893150578,2.09797754872478,1.9334587486909,2.89370078740158,26605.0,21438.0,21939.0,22417.0,17161.0,23099.75,22440.9375,23946.25,5167.0,4188.0,1.24102061759492,1.18682250078066,1774.0,1608.0,1486.975,743299.0,671504.0625,608281.0,3354.25,2812.375,2743.1,3.12,2.678125,4.5915,975.5,958.5,893.2,59597.5,55419.625,49487.75,0,0
2015-06-30,2015,Q2,28874.0,1956.0,821359.0,3456,3.44,979.0,60810,3.38266384778012,3.10626702997274,3.2058492688414,1.65809033733562,0.865051903114189,0.345542501727714,2.20881463481599,1.69417691020865,1.20309519571328,-0.0995822388686562,2.24121512685855,0.968937329700268,3.59084468664848,26645.0,26605.0,21438.0,21939.0,19193.0,24156.75,23033.6875,23700.25,40.0,4706.0,1.00150347679008,1.2145038515885,1813.5,1635.8125,1504.775,759924.25,683124.6875,616753.5,3396.25,2893.5625,2754.675,3.3575,2.7175,4.515,976.0,961.0,898.1,60237.25,56031.625,50017.05,0,0
2015-09-30,2015,Q3,30830.0,2045.0,862341.0,3613,3.0,980.0,63351,4.55010224948875,3.38266384778012,3.10626702997274,3.2058492688414,1.65809033733562,1.51515151515151,2.83821762098247,1.88399699433692,1.21562789360269,0.276396817807378,1.7245735104445,1.08898037906606,2.04009623095429,28874.0,26645.0,26605.0,21438.0,18822.0,25890.5,23638.75,23603.225,2229.0,7436.0,1.08365547006943,1.3468607146189,1865.25,1667.3125,1523.325,781367.5,696807.9375,625592.675,3424.5,2974.875,2763.25,3.47,2.77625,4.43225,977.0,963.1875,902.975,61032.25,56726.0,50543.25,0,0
2015-12-31,2015,Q4,29026.0,2060.0,873190.0,3722,2.69,978.0,66872,0.733496332518335,4.55010224948875,3.38266384778012,3.10626702997274,3.2058492688414,0.203527815468107,3.56122059902075,2.073681415233,1.25318605115787,1.16743840170863,1.34425298064735,1.34512397750511,1.41931259641947,30830.0,28874.0,26645.0,26605.0,20490.0,28238.5,24389.25,23562.625,1956.0,4225.0,1.06774260580453,1.15880473595189,1932.0,1703.0,1543.175,810713.0,712372.4375,635041.7,3477.0,3056.9375,2776.775,3.36,2.8075,4.3385,978.0,965.375,907.675,61732.75,57402.0625,51086.425,0,0
2016-03-31,2016,Q1,29205.0,2136.0,905368.0,3751,2.44,979.0,61940,3.6893203883495,0.733496332518335,4.55010224948875,3.38266384778012,3.10626702997274,1.08327691266079,2.94313236493999,2.10680444754864,1.17360179680096,-3.81660591697042,-2.37277069745441,0.161204362517513,0.236134345644061,29026.0,30830.0,28874.0,26645.0,22756.0,28843.75,24922.75,23510.625,-1804.0,2381.0,0.941485566007136,1.08936010508538,1988.25,1739.4375,1562.175,837014.0,728534.125,644227.825,3541.0,3134.875,2792.05,3.1575,2.819375,4.231,978.0,967.375,912.15,62457.75,58102.0625,51665.775,0,0
2016-06-30,2016,Q2,31869.0,2249.0,959850.0,3986,2.25,983.0,63783,5.29026217228465,3.6893203883495,0.733496332518335,4.55010224948875,3.38266384778012,1.13864701942399,3.08889570453418,2.26968216477918,1.21968096035586,2.95582405583117,0.306656540569383,5.02977346278317,1.09065533980582,29205.0,29026.0,30830.0,28874.0,23445.0,29483.75,25325.8125,23469.325,179.0,331.0,1.00616688486185,1.01146360047101,2049.25,1779.625,1582.475,865564.5,746329.8125,653873.8,3635.5,3223.375,2814.95,2.8925,2.815625,4.11075,979.0,969.1875,916.5,63243.25,58719.3125,52208.9,0,0
2016-09-30,2016,Q3,27344.0,2333.0,1001785.0,4010,2.11,984.0,67079,3.73499333036906,5.29026217228465,3.6893203883495,0.733496332518335,4.55010224948875,2.05298013245032,3.56579528566031,2.52915811183297,1.32739068686841,1.60094178393515,0.740159922795902,1.43393948354032,1.16266885494256,31869.0,29205.0,29026.0,30830.0,22105.0,30232.5,25852.3125,23466.25,2664.0,1039.0,1.09121725731895,1.03370094064223,2122.5,1825.8125,1605.275,900187.25,766961.125,664739.9,3768.0,3314.6875,2842.3,2.595,2.8,3.98575,980.0,971.0625,920.7,63986.5,59432.4375,52781.225,0,0
2016-12-31,2016,Q4,25963.0,2355.0,1013840.0,4017,1.86,991.0,71389,0.942991855979436,3.73499333036906,5.29026217228465,3.6893203883495,0.733496332518335,2.01168072680078,3.36201805588039,2.6342839367029,1.35906020973123,-1.55526884191559,3.00149699785073,0.706012898554717,5.09204090706984,27344.0,31869.0,29205.0,29026.0,24593.0,29361.0,26179.75,23360.3,-4525.0,-1682.0,0.85801248862531,0.942051953421071,2194.5,1875.3125,1629.35,935048.25,789438.125,676322.55,3867.25,3401.3125,2864.85,2.3725,2.775625,3.85725,981.0,973.0,924.8,64918.5,60271.3125,53395.075,0,0
2017-03-31,2017,Q1,23975.0,2391.0,1030945.0,3808,1.75,1000.0,67177,1.52866242038217,0.942991855979436,3.73499333036906,5.29026217228465,3.6893203883495,2.35368956743003,3.41439193674566,2.56749088227656,1.2950437652548,-2.79200147438963,-2.74632853237007,0.25247484334497,0.255600424120743,25963.0,27344.0,31869.0,29205.0,24777.0,28595.25,26265.375,23148.025,-1381.0,-3242.0,0.949495318899941,0.888991611025509,2268.25,1924.25,1652.775,970210.75,811836.375,687689.2,3941.0,3472.0,2886.1,2.165,2.735625,3.7225,984.25,975.25,929.075,66047.75,61154.25,54016.65,0,0
2017-06-30,2017,Q2,23999.0,2395.0,1042827.0,3833,1.75,1001.0,67674,0.167294019238806,1.52866242038217,0.942991855979436,3.73499333036906,5.29026217228465,2.23741454319453,2.87422744475383,2.51592668558607,1.2257144865542,0.585670564402729,-3.76159975190249,1.6210770121598,0.288957781410292,23975.0,25963.0,27344.0,31869.0,25385.0,27287.75,26215.25,22851.9,-1988.0,-7894.0,0.923429495820976,0.752298471869215,2332.0,1973.125,1675.575,1001605.0,834296.3125,698798.9,3955.25,3531.25,2910.425,1.9925,2.68875,3.58325,989.5,977.875,933.425,67357.0,62032.75,54627.925,0,0
2017-09-30,2017,Q3,21450.0,2422.0,1051599.0,3978,1.75,1003.0,71477,1.12734864300625,0.167294019238806,1.52866242038217,0.942991855979436,3.73499333036906,3.16109422492401,1.59348540649237,2.38654415283884,1.1605932535328,-1.36136840114336,-3.56769931113026,0.109438170918719,0.0447909820557231,23999.0,23975.0,25963.0,27344.0,24650.0,25320.25,26128.625,22669.675,24.0,-3345.0,1.00100104275287,0.877669689877121,2368.5,2020.0,1697.45,1022349.25,856420.75,709744.45,3917.0,3582.5625,2928.875,1.8675,2.641875,3.433,994.0,980.5,937.65,68329.75,62892.3125,55210.175,0,0
2017-12-31,2017,Q4,23673.0,2449.0,1067373.0,3977,1.75,1007.0,77159,1.11478117258463,1.12734864300625,0.167294019238806,1.52866242038217,0.942991855979436,1.06069534472599,0.941574234651665,2.25943505396898,1.17890854855533,0.960054623767448,0.184356787026818,6.73872651357013,1.19550199278798,21450.0,23999.0,23975.0,25963.0,23279.0,23846.75,25928.625,22601.0,-2549.0,-4513.0,0.893787241135047,0.82617571158957,2390.75,2065.3125,1719.85,1034802.75,877886.5625,720763.575,3909.0,3637.8125,2947.325,1.7775,2.595,3.27225,998.75,982.8125,941.875,69429.25,63755.4375,55831.275,0,0
2018-03-31,2018,Q1,24087.0,2481.0,1079470.0,3754,1.75,1011.0,71804,1.30665577786853,1.11478117258463,1.12734864300625,0.167294019238806,1.52866242038217,1.10787172011662,0.984521563802965,2.26281541821014,1.19858672793547,-0.0125674704216205,-0.413881247797532,0.988852188274155,0.729252683732448,23673.0,21450.0,23999.0,23975.0,22417.0,23274.25,25953.25,22564.525,2223.0,-302.0,1.10363636363636,0.98740354535975,2414.25,2111.1875,1742.8,1048186.0,899677.4375,732105.95,3899.0,3683.8125,2966.4,1.75,2.548125,3.10975,1002.75,985.125,945.875,70871.75,64743.6875,56517.55,0,0
2018-06-30,2018,Q2,24963.0,2481.0,1090523.0,3800,1.75,1016.0,73389,0.0,1.30665577786853,1.11478117258463,1.12734864300625,0.167294019238806,0.865051903114189,0.929019903174555,2.27523942181964,1.24758231898571,0.191874605283893,1.13936175862972,1.17211862740652,7.8105349122094,24087.0,23673.0,21450.0,23999.0,21939.0,23302.25,26057.625,22657.45,414.0,88.0,1.01748827778482,1.00366681945081,2436.75,2157.875,1766.8,1060317.25,921852.75,743697.8,3885.5,3718.125,2993.15,1.75,2.498125,2.94725,1005.5,987.5,949.8,72028.5,65716.5,57169.575,0,0
2018-09-30,2018,Q3,22737.0,2495.0,1105095.0,3860,1.75,1022.0,76728,0.564288593309148,0.0,1.30665577786853,1.11478117258463,1.12734864300625,1.65809033733562,0.887196398364853,2.221173677875,1.35935089229275,-1.30665577786853,-1.12734864300625,0.0,0.0,24963.0,24087.0,23673.0,21450.0,21438.0,23543.25,26246.625,22878.0,876.0,3513.0,1.03636816540042,1.16377622377622,2458.25,2203.625,1792.5,1072241.25,944036.3125,756171.15,3877.25,3746.6875,3022.3,1.75,2.420625,2.78475,1009.25,990.0625,953.575,73457.25,66701.4375,57829.0,0,0
2018-12-31,2018,Q4,24705.0,2517.0,1118115.0,3937,1.75,1025.0,81249,0.881763527054114,0.564288593309148,0.0,1.30665577786853,1.11478117258463,3.2058492688414,0.746431385940577,2.15281106887335,1.42507545055287,0.564288593309148,-0.550492579275486,,0.506187767775839,22737.0,24963.0,24087.0,23673.0,26605.0,23865.0,26327.8125,23049.825,-2226.0,-936.0,0.910828025477707,0.960461285008237,2476.5,2248.4375,1819.3,1085615.25,966544.8125,769259.8,3847.75,3775.25,3054.05,1.75,2.315,2.6295,1014.0,992.9375,957.225,74770.0,67712.625,58550.55,0,0
2019-03-31,2019,Q1,22538.0,2526.0,1126956.0,3917,1.75,1026.0,75116,0.357568533969022,0.881763527054114,0.564288593309148,0.0,1.30665577786853,3.10626702997274,0.688176974557947,2.00755571001164,1.49631138693723,0.317474933744966,-0.424892250814413,1.56261093615804,0.674824649298597,24705.0,22737.0,24963.0,24087.0,26645.0,24123.0,26209.0625,23277.375,1968.0,618.0,1.08655495447948,1.02565699339893,2493.5,2291.0625,1847.35,1098300.75,988427.875,783003.975,3837.75,3804.6875,3095.1,1.75,2.205625,2.515,1018.5,995.875,960.975,75792.5,68792.4375,59316.225,0,0
2019-06-30,2019,Q2,24287.0,2518.0,1131286.0,4001,1.6,1033.0,77351,-0.31670625494854,0.357568533969022,0.881763527054114,0.564288593309148,0.0,3.38266384778012,0.450905163583071,1.83576205401141,1.52675597663054,-0.524194993085092,0.357568533969022,0.405515223751229,,22538.0,24705.0,22737.0,24963.0,28874.0,23735.75,25952.375,23361.475,-2167.0,-2425.0,0.912284962558187,0.90285622721628,2504.75,2330.6875,1875.925,1110172.25,1009414.75,796972.1,3878.5,3838.6875,3139.45,1.75,2.09625,2.463,1022.25,999.0625,964.675,76620.5,69812.3125,60073.725,0,0
2019-09-30,2019,Q3,23577.0,2565.0,1157412.0,4066,1.21,1037.0,81412,1.86656076250993,-0.31670625494854,0.357568533969022,0.881763527054114,0.564288593309148,4.55010224948875,0.371728599845936,1.60455142259087,1.47545437231757,-0.674274788917562,-0.880994848257688,-0.88572182633939,-0.561248727519521,24287.0,22538.0,24705.0,22737.0,30830.0,23566.75,25665.6875,23418.375,1749.0,1550.0,1.07760227171887,1.0681708228878,2514.0,2365.8125,1903.7,1120363.0,1028785.1875,810803.275,3928.75,3872.75,3184.525,1.7125,1.98125,2.43675,1026.5,1002.4375,968.45,77611.0,70846.125,60878.375,0,0
2019-12-31,2019,Q4,27258.0,2633.0,1188262.0,4179,1.0,1044.0,86132,2.65107212475633,1.86656076250993,-0.31670625494854,0.357568533969022,0.881763527054114,0.733496332518335,0.697296642146131,1.43683007965469,1.46703665719411,2.18326701745847,0.984797235455814,-5.89366560762501,2.11684959202829,23577.0,24287.0,22538.0,24705.0,29026.0,23776.75,25212.375,23453.8,-710.0,-1128.0,0.970766253551283,0.954341226472374,2531.5,2398.3125,1931.875,1133442.25,1047227.125,824877.4,3980.25,3901.0625,3230.625,1.5775,1.869375,2.4045,1030.25,1006.0,972.125,78782.0,71974.9375,61741.5,0,0
2020-03-31,2020,Q1,23857.0,2722.0,1227951.0,3696,0.87,1052.0,77758,3.38017470565894,2.65107212475633,1.86656076250993,-0.31670625494854,0.357568533969022,3.6893203883495,1.13962379157168,1.55667856666956,1.48115768840759,0.784511362246398,2.2935035907873,1.42029778939073,7.41416504223497,27258.0,23577.0,24287.0,22538.0,29205.0,24415.0,25101.875,23609.775,3681.0,4720.0,1.15612673368113,1.20942408376963,2560.5,2434.125,1961.0,1150979.0,1066919.125,839436.6,4040.75,3929.625,3276.6,1.39,1.76375,2.367,1035.0,1010.125,975.9,80002.75,73178.6875,62618.25,0,0
2020-06-30,2020,Q2,17878.0,2696.0,1227900.0,3110,0.25,1049.0,69891,-0.955180014695078,3.38017470565894,2.65107212475633,1.86656076250993,-0.31670625494854,5.29026217228465,1.89527533449416,1.53735696150141,1.56395905877386,0.729102580902619,3.69688096060748,1.27502178235518,-10.672901633118,23857.0,27258.0,23577.0,24287.0,31869.0,24744.75,24767.625,23739.65,-3401.0,-430.0,0.875229290483528,0.982295054967678,2609.5,2470.75,1992.325,1176227.75,1087080.5625,854918.925,3985.5,3926.1875,3316.95,1.17,1.665625,2.32625,1041.5,1014.6875,979.8,80663.25,74167.3125,63383.575,1,0
2020-09-30,2020,Q3,32168.0,2839.0,1280867.0,4341,0.25,1052.0,83300,5.30415430267062,-0.955180014695078,3.38017470565894,2.65107212475633,1.86656076250993,3.73499333036906,1.73565689455753,1.14701682481517,1.56390529019682,-4.33535472035402,-2.82174077720501,-0.282583031313724,-0.511732612128129,17878.0,23857.0,27258.0,23577.0,27344.0,23142.5,23893.1875,23744.975,-5979.0,-5699.0,0.749381732824747,0.758281375917207,2654.0,2498.6875,2023.35,1200381.25,1103833.6875,870533.05,3762.75,3871.4375,3334.625,0.8325,1.540625,2.2685,1045.5,1018.8125,983.6,78798.25,74549.0625,63954.1,1,0
2020-12-31,2020,Q4,37880.0,3081.0,1385674.0,4543,0.25,1059.0,89483,8.52412821415991,5.30415430267062,-0.955180014695078,3.38017470565894,2.65107212475633,0.942991855979436,2.5950552795977,1.24508938558402,1.71369127834777,6.25933431736569,2.65308217791429,-5.55304154302669,2.00075820387503,32168.0,17878.0,23857.0,27258.0,25963.0,25290.25,24194.6875,24157.25,14290.0,4910.0,1.79930641011299,1.18013060385942,2722.5,2530.3125,2058.2,1231245.0,1121276.3125,887533.45,3831.5,3892.125,3384.95,0.5925,1.424375,2.20175,1049.25,1023.0625,987.3,79270.25,75562.875,64804.8,0,0
2021-03-31,2021,Q1,29945.0,3379.0,1512986.0,4297,0.25,1068.0,87362,9.67218435572865,8.52412821415991,5.30415430267062,-0.955180014695078,3.38017470565894,1.52866242038217,4.0633193019486,1.7189104079703,1.928524587508,3.21997391148929,5.14395350850096,1.60706641016609,2.52180107729023,37880.0,32168.0,17878.0,23857.0,23975.0,27945.75,24939.5,24696.075,5712.0,14023.0,1.17756776921164,1.58779393888586,2834.5,2575.6875,2099.125,1280598.0,1144515.9375,907130.475,3922.5,3925.0,3443.15,0.405,1.32375,2.133,1053.0,1027.3125,990.55,80108.0,76693.75,65695.9,0,0
2021-06-30,2021,Q2,28211.0,3495.0,1591524.0,4320,0.25,1084.0,86755,3.43296833382658,9.67218435572865,8.52412821415991,5.30415430267062,-0.955180014695078,0.167294019238806,5.63632171446602,2.22788052892945,2.16513529058404,1.14805614156874,10.6273643704237,1.1346831151204,-10.1260330062667,29945.0,37880.0,32168.0,17878.0,23999.0,29467.75,25312.625,25015.675,-7935.0,12067.0,0.790522703273495,1.6749636424656,2998.75,2637.4375,2147.425,1351856.75,1174643.5,929824.225,4072.75,3955.5625,3498.725,0.25,1.23,2.0675,1057.0,1031.5625,993.875,82509.0,77955.3125,66654.8,0,1
2021-09-30,2021,Q3,22969.0,3704.0,1663058.0,4011,0.25,1104.0,90018,5.9799713876967,3.43296833382658,9.67218435572865,8.52412821415991,5.30415430267062,1.12734864300625,6.73335880159644,2.43198517359119,2.24232093638651,-6.23921602190207,-1.87118596884404,0.354932061628178,0.647222561398355,28211.0,29945.0,37880.0,32168.0,21450.0,32051.0,25575.875,25241.125,-1734.0,-3957.0,0.942093838704291,0.876989554837105,3198.5,2706.1875,2198.5,1442762.75,1208937.0625,954551.65,4375.25,3986.0,3552.85,0.25,1.13625,2.01125,1065.75,1036.75,997.375,86725.0,79147.875,67581.175,0,1
2021-12-31,2021,Q4,28244.0,3920.0,1763125.0,4358,0.58,1122.0,99922,5.83153347732182,5.9799713876967,3.43296833382658,9.67218435572865,8.52412821415991,1.11478117258463,6.90231307285296,2.73527409513434,2.35394143320014,2.54700305387012,-2.54415682646321,1.74192442405406,0.701534659903758,22969.0,28211.0,29945.0,37880.0,23673.0,29751.25,25670.8125,25344.8,-5242.0,-14911.0,0.814185955832831,0.606362196409715,3414.75,2786.3125,2254.25,1538310.5,1247153.25,980795.375,4292.75,3988.0625,3595.625,0.25,1.0425,1.955,1078.75,1043.0625,1001.35,88404.5,80306.6875,68518.275,0,1
2022-03-31,2022,Q1,19006.0,3846.0,1723371.0,4007,0.86,1142.0,95790,-1.88775510204081,5.83153347732182,5.9799713876967,3.43296833382658,9.67218435572865,1.30665577786853,6.22916438864344,3.03007111418042,2.49464157474648,-0.148437910374888,-3.84065087840684,0.97517748819329,0.60291794106136,28244.0,22969.0,28211.0,29945.0,24087.0,27342.25,25956.5,25538.65,5275.0,-1701.0,1.22965736427359,0.943195859074971,3624.5,2878.25,2315.325,1632673.25,1290637.75,1009508.425,4246.5,4011.875,3642.7,0.3325,0.969375,1.907,1094.5,1050.25,1005.75,91014.25,81729.375,69624.525,0,1
2022-06-30,2022,Q2,17814.0,3681.0,1680923.0,4078,1.63,1163.0,97710,-4.29017160686428,-1.88775510204081,5.83153347732182,5.9799713876967,3.43296833382658,0.0,3.33917952420107,2.83042043418608,2.42036577437894,-7.71928857936263,-5.32072343586739,-0.323715041572184,-0.549890042223784,19006.0,28244.0,22969.0,28211.0,24963.0,24607.5,25638.9375,25444.9,-9238.0,-9205.0,0.672921682481235,0.673708836978484,3741.25,2963.5625,2374.15,1685269.5,1330881.5625,1037076.775,4174.0,4027.6875,3684.5,0.485,0.91375,1.866,1113.0,1058.4375,1010.55,93121.25,83228.5,70717.675,0,1
2022-09-30,2022,Q3,17262.0,3548.0,1630391.0,4369,2.67,1183.0,103187,-3.61314860092367,-4.29017160686428,-1.88775510204081,5.83153347732182,5.9799713876967,0.564288593309148,1.40839453902836,2.56228470875707,2.28464530872174,-2.40241650482347,-10.270142994561,2.27263144579838,-0.717423433779458,17814.0,19006.0,28244.0,22969.0,22737.0,22008.25,25192.125,25304.125,-1192.0,-5155.0,0.937282963274755,0.775567068657756,3787.75,3038.5625,2428.425,1707619.25,1367781.5625,1063356.125,4113.5,4045.0625,3723.325,0.83,0.90625,1.84425,1132.75,1067.625,1015.8,95860.0,84748.5625,71851.1,0,1
2022-12-31,2022,Q4,16515.0,3484.0,1608367.0,4154,3.78,1203.0,110908,-1.80383314543405,-3.61314860092367,-4.29017160686428,-1.88775510204081,5.83153347732182,0.881763527054114,-0.989885458126735,2.30119488411751,2.14299209038739,0.677023005940613,-9.44468207824548,0.842192092069843,-0.619588074899132,17262.0,17814.0,19006.0,28244.0,24705.0,20581.5,24849.9375,25183.05,-552.0,-10982.0,0.969013135735938,0.611174054666478,3748.75,3104.375,2478.6,1699452.5,1400612.5625,1088062.075,4203.0,4076.875,3766.95,1.435,0.96375,1.8485,1152.5,1077.6875,1021.55,99152.25,86402.25,73089.35,0,1
2023-03-31,2023,Q1,15786.0,3382.0,1573547.0,3779,4.47,1218.0,102092,-2.9276693455798,-1.80383314543405,-3.61314860092367,-4.29017160686428,-1.88775510204081,0.357568533969022,-2.8987271138157,2.133345092087,2.04760424358152,1.80931545548961,0.0839219566067584,0.499241338973138,0.955544044608312,16515.0,17262.0,17814.0,19006.0,22538.0,17649.25,24338.0625,24981.1,-747.0,-2491.0,0.956725755995829,0.868936125434074,3639.75,3164.8125,2526.4,1660763.0,1431253.3125,1111884.55,4152.0,4090.4375,3798.65,2.235,1.090625,1.8805,1172.75,1088.8125,1027.75,101898.75,88255.9375,74430.5,0,0
2023-06-30,2023,Q2,19020.0,3349.0,1563341.0,3918,5.33,1233.0,103216,-0.975753991720874,-2.9276693455798,-1.80383314543405,-3.61314860092367,-4.29017160686428,-0.31670625494854,-3.15870567470045,1.9280177246152,1.91557027075627,-1.12383620014574,1.36250226128448,1.6230266934558,0.682413109278781,15786.0,16515.0,17262.0,17814.0,24287.0,16844.25,23916.0625,24756.325,-729.0,-2028.0,0.955858310626703,0.886156955203772,3523.75,3218.3125,2570.725,1623307.0,1459165.25,1134433.575,4095.0,4081.8125,3821.625,3.1375,1.260625,1.92975,1191.75,1100.8125,1034.25,103474.25,89941.9375,75654.775,0,0
2023-09-30,2023,Q3,19147.0,3404.0,1590955.0,4044,5.5,1250.0,108279,1.64228127799344,-0.975753991720874,-2.9276693455798,-1.80383314543405,-3.61314860092367,1.86656076250993,-2.3301012709146,1.88682724106693,1.83524105738339,1.95191535385892,2.63739460920279,0.333286951681914,0.270056424325153,19020.0,15786.0,16515.0,17262.0,23577.0,17145.75,23586.875,24597.2,3234.0,1758.0,1.20486507031547,1.10184219673271,3440.75,3270.25,2613.325,1593911.5,1486168.6875,1156296.2,4055.0,4076.625,3844.275,4.0625,1.49375,2.0005,1209.25,1113.3125,1041.1,104850.75,91558.5,76887.15,0,0
2023-12-31,2023,Q4,20880.0,3464.0,1621444.0,3939,5.5,1259.0,111763,1.76263219741482,1.64228127799344,-0.975753991720874,-2.9276693455798,-1.80383314543405,2.65107212475633,-1.01624380118532,1.87280977328465,1.79727073371012,2.61803526971431,3.44611442342749,-1.68308947944661,-0.910439683487611,19147.0,19020.0,15786.0,16515.0,27258.0,17617.0,23310.0,24459.625,127.0,2632.0,1.00667718191377,1.15937026945201,3404.75,3322.6875,2656.0,1584052.5,1513265.125,1178366.425,3973.75,4075.25,3868.025,4.77,1.761875,2.0755,1226.0,1126.625,1048.2,106123.75,93237.6875,78152.45,0,0
